Codigo Institucion;Nombre Institucion;Estado;Numero Identificacion Tributaria - NIT;Principal/Seccional;Naturaleza Jur≠dica;Sector;Caracter Academico;Departamento Domicilio;Municipio Domicilio;Direccion Domicilio;Telefono Domicilio;Ente Emite la Norma de Creacion;Tipo Acto Administrativo Norma de Creacion;Número Norma de Creacion;Fecha Norma de Creacion;Programas Vigentes;Pˇgina Web;Acreditada Alta Calidad;Fecha Acreditacion;Resolucion de la acreditacion;Vigencia de la acreditacion;Mision;Nombre;Apellido;Cargo;Tipo Acto Nombramiento;Numero Acto Nombramiento;Fecha Norma;Fecha Desde;Fecha Hasta;Nombre;Apellido;Cargo;Tipo Acto Nombramiento;Número Acto Nombramiento;Fecha Norma;Fecha desde;Fecha hasta;Tipo Cubrimiento;Departamento;Municipio
1206;UNIVERSIDAD DE NARIæO;ACTIVA;800.118.954;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;NARINIO;PASTO;Torobajo, Carrera 22 No. 18-109;7313604;Gobernacion de Nariœo;DECRETO;49;7/11/1904;84;www.udenar.edu.co;SI;23/05/2017;10567;6;"LA UNIVERSIDAD DE NARI?O ES UN ENTE UNIVERSITARIO AUTONOMO, DE CARACTER ESTATAL, COMPROMETIDO CON UNA PEDAGOGIA PARA LA CONVIVENCIA SOCIAL Y LA EXCELENCIA ACADEMICA, QUE SE RIGE POR LOS PRINCIPIOS DE LA DEMOCRACIA PARTICIPATIVA, LA TOLERANCIA Y EL RESPETO POR LA DIFERENCIA.

SU QUEHACER ESTA CENTRADO EN LA PRODUCCION DE LOS SABERES Y EL CONOCIMIENTO DE LAS CIENCIAS, LA FILOSOFIA, EL ARTE Y LA TECNOLOGIA, PARA UNA FORMACION ACADEMICO - CIENTIFICA Y CULTURAL INTEGRAL. SE PROPONE FORMAR PERSONAS CON ESPIRITU CRITICO, CREADOR Y CON CAPACIDAD DE LIDERAR EL CAMBIO SOCIAL, SEGUN LOS RETOS DE LA CONTEMPORANEIDAD.

CON FUNDAMENTO EN LA AUTONOMIA, LA LIBERTAD DE CATEDRA Y EXPRESION, LA UNIVERSIDAD CUMPLE CON SU QUEHACER INVESTIGATIVO, DOCENTE Y DE PROYECCION SOCIAL, EN UN MARCO DE LIBERTAD DE PENSAMIENTO Y PLURALISMO IDEOLOGICO.

COMO INSTITUCION UBICADA EN ZONA DE FRONTERA Y EN LA REGION ANDINO-PACIFICO-AMAZONICA, SE COMPROMETE A ORIENTAR SUS ESFUERZOS HACIA EL CONOCIMIENTO DE LOS PROBLEMAS PROPIOS DE ESTA CONDICION Y A LA BUSQUEDA DE SOLUCIONES CON CRITERIOS DE SOSTENIBILIDAD.

EN SU CALIDAD DE CENTRO DE EDUCACION PUBLICA DEL DEPARTAMENTO, GARANTIZA EL ACCESO A TODOS LOS SECTORES SOCIALES, ETNICOS, REGIONALES Y LOCALES, SIEMPRE Y CUANDO DEMUESTREN POSEER LAS CALIDADES ACADEMICAS REQUERIDAS POR LA INSTITUCION.";Martha Sofia;Gonzalez Insuasti;RECTOR;RESOLUCION C.S.;49;17/08/2017;18/08/2017;31/12/2017;MARTHA SOFIA;GONZALEZ INSUASTI;REPRESENTANTE LEGAL;RESOLUCION C.S.;4;17/08/2017;18/08/2017;31/12/2017;;NARINIO;PASTO
1212;UNIVERSIDAD DE PAMPLONA;ACTIVA;890.501.510-4;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;NORTE DE SANTANDER;PAMPLONA;Ciudad Universitaria, Km.1 v≠a a Bucaramanga;6853003;Gobernacion del Norte de Santander.;ACTA;1;23/11/1960;85;www.unipamplona.edu.co;NO;;;;"&quot;FORMAR PROFESIONALES INTEGRALES QUE SEAN AGENTES GENERADORES DE CAMBIO, PROMOTORES DE LA PAZ, LA DIGNIDAD HUMANA Y DEL DESARROLLO NACIONAL&quot;
LA UNIVERSIDAD DE PAMPLONA ESTA ACTUANDO  DE MANERA PERMANENTE EN LE MEJORAMIENTO DE LAS CONDICIONES DE VIDA DE LOS COLOMBIANOS, FORMANDO EN EL NIVEL DE EDUCACIÖN SUPERIOR, PERSONAS HONESTAS, CIUDADANOS  RESPONSABLES Y PROFESIONALES DE ALTO RENDIMIENTO, DESARROLLANDO  PROGRAMAS QUE ELEVEN  LA CALIDAD EDUCATIVA  INTEGRAL, IMPULSANDO LA DINAMICA ECONÖMICA, ESPECIALMENTE  A NIVEL  LOCAL Y PROMOVIENDO CONSTANTE  EN TODOS LOS ÊMBITOS LA CONCIENCIA  CIUDADANA, LA PAZ  Y EL BIENESTAR SOCIAL.";IVALDO;TORRES CHÊVEZ;RECTOR;ACUERDO;1;29/12/2016;1/01/2017;31/12/2020;IVALDO;TORRES CHÊVEZ;REPRESENTANTE LEGAL;ACUERDO;92;29/12/2016;1/01/2017;31/12/2020;"CENTROS TUTORIALES,BOGOTA D.C,BOGOTA D.C.;CENTROS TUTORIALES,BOGOTA D.C,BOGOTA D.C.;CENTROS TUTORIALES,BOLIVAR,CARTAGENA;CENTROS TUTORIALES,BOYACA,DUITAMA;CENTROS TUTORIALES,BOYACA,DUITAMA;CENTROS TUTORIALES,CESAR,VALLEDUPAR;CENTROS TUTORIALES,CESAR,VALLEDUPAR;CENTROS TUTORIALES,CESAR,VALLEDUPAR;CENTROS TUTORIALES,GUAJIRA,RIOHACHA;CENTROS TUTORIALES,GUAJIRA,RIOHACHA;CENTROS TUTORIALES,GUAJIRA,RIOHACHA;CENTROS TUTORIALES,MAGDALENA,SANTA MARTA;CENTROS TUTORIALES,NORTE DE SANTANDER,CUCUTA;CENTROS TUTORIALES,NORTE DE SANTANDER,CUCUTA;CENTROS TUTORIALES,NORTE DE SANTANDER,CUCUTA;CENTROS TUTORIALES,SANTANDER,BUCARAMANGA;CENTROS TUTORIALES,SANTANDER,BUCARAMANGA;CENTROS TUTORIALES,SANTANDER,BUCARAMANGA;CENTROS TUTORIALES,SUCRE,SINCELEJO;CENTROS TUTORIALES,SUCRE,SINCELEJO;CENTROS TUTORIALES,SUCRE,SINCELEJO;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,CASANARE,YOPAL;CENTROS TUTORIALES,CASANARE,YOPAL;CENTROS TUTORIALES,CASANARE,YOPAL;CENTROS TUTORIALES,GUAVIARE,SAN JOSE DEL GUAVIARE;CENTROS TUTORIALES,GUAVIARE,SAN JOSE DEL GUAVIARE;";NORTE DE SANTANDER;PAMPLONA
1716;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;890.307.400;SECCIONAL;FUNDACION;PRIVADA;UNIVERSIDAD;VALLE DEL CAUCA;CALI;Cra 122 N˘ 6 - 65 via a Pance;3182200;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;1326;25/03/1975;71;www.usbcali.edu.co;SI;25/05/2017;10706;4;;ERNESTO;LONDOæO OROZCO;RECTOR;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;ANTONIO JOSE;GRISALES ARIAS;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;1261;31/07/2017;31/07/2017;15/08/2020;;VALLE DEL CAUCA;CALI
1716;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;890.307.400;SECCIONAL;FUNDACION;PRIVADA;UNIVERSIDAD;VALLE DEL CAUCA;CALI;Cra 122 N˘ 6 - 65 via a Pance;3182200;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;1326;25/03/1975;71;www.usbcali.edu.co;SI;25/05/2017;10706;4;;ERNESTO;LONDOæO OROZCO;RECTOR;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;ERNESTO;LONDOæO OROZCO;REPRESENTANTE LEGAL;COMUNICACIÖN;.;31/07/2017;31/07/2017;15/08/2020;;VALLE DEL CAUCA;CALI
1717;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;890307400-1;SECCIONAL;FUNDACION;PRIVADA;UNIVERSIDAD;ANTIOQUIA;MEDELLIN;Carrera 56C   51-90  Barrio San Benito;4500323;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;1326;25/03/1975;50;www.usb-med.edu.co;SI;25/05/2017;10706;4;;JOSE ALIRIO;URBINA RODRIGUEZ;RECTOR;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;JUAN DE LA CRUZ;CASTELLANOS ALARCON;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;76;31/07/2017;31/07/2017;15/08/2020;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,ANTIOQUIA,MEDELLIN;CONVENIO,ANTIOQUIA,SANTA ROSA DE OSOS;CONVENIO,RISARALDA,PEREIRA;CONVENIO,SANTANDER,BUCARAMANGA;";ANTIOQUIA;MEDELLIN
1717;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;890307400-1;SECCIONAL;FUNDACION;PRIVADA;UNIVERSIDAD;ANTIOQUIA;MEDELLIN;Carrera 56C   51-90  Barrio San Benito;4500323;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;1326;25/03/1975;50;www.usb-med.edu.co;SI;25/05/2017;10706;4;;JOSE ALIRIO;URBINA RODRIGUEZ;RECTOR;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;JOSE ALIRIO;URBINA RODRIGUEZ;REPRESENTANTE LEGAL;COMUNICACIÖN;.;31/07/2017;31/07/2017;15/08/2020;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,ANTIOQUIA,MEDELLIN;CONVENIO,ANTIOQUIA,SANTA ROSA DE OSOS;CONVENIO,RISARALDA,PEREIRA;CONVENIO,SANTANDER,BUCARAMANGA;";ANTIOQUIA;MEDELLIN
1718;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;No 890307400-1;PRINCIPAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOGOTA D.C;BOGOTA D.C.;Carrera 8H #172-20 , Rector≠a: Cra. 9  No. 123-76 Of.602-603;6671090;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;1326;25/03/1975;50;www.usbbog.edu.co;SI;25/05/2017;10706;4;;MARCO VENICIO;MENDIETA NIAMPIRA;RECTOR GENERAL;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;EFREN PARMENIO;ORTIZ ORTIZ;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;11;31/07/2017;31/07/2017;15/08/2020;;BOGOTA D.C;BOGOTA D.C.
1718;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;No 890307400-1;PRINCIPAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOGOTA D.C;BOGOTA D.C.;Carrera 8H #172-20 , Rector≠a: Cra. 9  No. 123-76 Of.602-603;6671090;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;1326;25/03/1975;50;www.usbbog.edu.co;SI;25/05/2017;10706;4;;JOSE WILSON;TELLEZ CASAS;RECTOR;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;JOSE WILSON;TELLEZ CASAS;REPRESENTANTE LEGAL;COMUNICACIÖN;.;31/07/2017;31/07/2017;15/08/2020;;BOGOTA D.C;BOGOTA D.C.
1718;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;No 890307400-1;PRINCIPAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOGOTA D.C;BOGOTA D.C.;Carrera 8H #172-20 , Rector≠a: Cra. 9  No. 123-76 Of.602-603;6671090;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;1326;25/03/1975;50;www.usbbog.edu.co;SI;25/05/2017;10706;4;;JOSE WILSON;TELLEZ CASAS;RECTOR;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;EFREN PARMENIO;ORTIZ ORTIZ;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;11;31/07/2017;31/07/2017;15/08/2020;;BOGOTA D.C;BOGOTA D.C.
1718;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;No 890307400-1;PRINCIPAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOGOTA D.C;BOGOTA D.C.;Carrera 8H #172-20 , Rector≠a: Cra. 9  No. 123-76 Of.602-603;6671090;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;1326;25/03/1975;50;www.usbbog.edu.co;SI;25/05/2017;10706;4;;MARCO VENICIO;MENDIETA NIAMPIRA;RECTOR GENERAL;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;JOSE WILSON;TELLEZ CASAS;REPRESENTANTE LEGAL;COMUNICACIÖN;.;31/07/2017;31/07/2017;15/08/2020;;BOGOTA D.C;BOGOTA D.C.
1724;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;890307400-1;SECCIONAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOLIVAR;CARTAGENA;Calle Real de Ternera, Cartagena;6539599;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;1326;25/03/1975;37;www.usbctg.edu.co;SI;25/05/2017;10706;4;;EDUARDO MARTIN;MENDOZA FERNANDEZ;RECTOR;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;JORGE;BOTERO PINEDA;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;644-1;31/07/2017;31/07/2017;15/08/2020;"CONVENIO,ANTIOQUIA,MEDELLIN;";BOLIVAR;CARTAGENA
1724;UNIVERSIDAD DE SAN BUENAVENTURA;ACTIVA;890307400-1;SECCIONAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOLIVAR;CARTAGENA;Calle Real de Ternera, Cartagena;6539599;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;1326;25/03/1975;37;www.usbctg.edu.co;SI;25/05/2017;10706;4;;EDUARDO MARTIN;MENDOZA FERNANDEZ;RECTOR;COMUNICACIÖN;1326;31/07/2017;31/07/2017;15/08/2020;EDUARDO MARTIN;MENDOZA FERNANDEZ;REPRESENTANTE LEGAL;COMUNICACIÖN;.;31/07/2017;31/07/2017;15/08/2020;"CONVENIO,ANTIOQUIA,MEDELLIN;";BOLIVAR;CARTAGENA
2832;UNIVERSIDAD DE SANTANDER - UDES;ACTIVA;804001890-1;PRINCIPAL;CORPORACION;PRIVADA;UNIVERSIDAD;SANTANDER;BUCARAMANGA;Calle 70 No. 55-210 Lagos del Cacique;6516500;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;810;12/03/1996;97;www.udes.edu.co;NO;;;;"LA  UNIVERSIDAD DE SANTANDER SE DEFINE COMO UNA INSTITUCIÖN DE EDUCACIÖN SUPERIOR DE CAPITAL IMPORTANCIA EN EL DESARROLLO ECONÖMICO, SOCIAL Y REGIONAL DEL PAôS Y ASUME LA RESPONSABILIDAD DE ORIENTAR SUS ESFUERZOS A:

FORMAR CIUDADANOS AUTÖNOMOS DE ALTA COMPETENCIA CIENTôFICO-TêCNICA, CON RIGUROSO êNFASIS HUMANôSTICO, DEFINIDOS EN EL CÖDIGO UNIVERSAL DE VALORES, CON LIDERAZGO Y CAPACIDAD PARA TRANSFORMAR SU ENTORNO Y PROYECTAR SU ESPôRITU EMPRENDEDOR EN LOS PROCESOS DE CAMBIO.

CONSOLIDAR SU COMUNIDAD ACADêMICA EN LA BÇSQUEDA DE LA EXCELENCIA Y EL RENDIMIENTO A TRAVêS DE PROCESOS DE INVESTIGACIÖN FORMATIVA, PEDAGÖGICOS Y 	DIDÊCTICOS E INNOVADORES QUE COMBINEN EL USO DE MEDIOS ELECTRÖNICOS, INFORMATIVOS Y SATELITALES CON ESTRATEGIAS MODERNAS DE ENSEæANZA Y APRENDIZAJE UNIVERSITARIO.
 
CONFORMAR UNA COMUNIDAD INVESTIGATIVA, CON CAPACIDAD PARA INTERPRETAR LA REALIDAD CIRCUNDANTE MEDIANTE PROCESOS DE DESARROLLO CIENTôFICO Y TECNOLÖGICO, Y PRODUCIR LOS RESULTADOS Y LA SOLUCIÖN DE LOS PRINCIPALES PROBLEMAS DE CARÊCTER LOCAL, REGIONAL Y NACIONAL.

CONSOLIDAR LA CAPACIDAD DE AUTORREGULACIÖN Y AUTONOMôA EN LAS INSTANCIAS GUBERNATIVA, ORGANIZACIONAL Y FINANCIERA DE LA CORPORACIÖN, COMO ESTRATEGIA DE LIDERAZGO Y POSICIONAMIENTO  INSTITUCIONAL EN EL CONTEXTO DE LA EDUCACIÖN SUPERIOR REGIONAL Y NACIONAL.";JAIME DE JESUS;RESTREPO CUARTAS;RECTOR;ACTA;810;31/07/2012;1/08/2012;;JAIME DE JESUS;RESTREPO CUARTAS;REPRESENTANTE LEGAL;ACTA;.;31/07/2012;1/08/2012;;;SANTANDER;BUCARAMANGA
1217;UNIVERSIDAD DE SUCRE;ACTIVA;892.200.323-9;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;SUCRE;SINCELEJO;Carrera 28 No. 5 - 267;2821240;Asamblea Departamental de Sucre;ORDENANZA;1;24/11/1977;28;www.unisucre.edu.co;NO;;;;FORMACION INTEGRAL Y PERMANENTE DE PROFESIONALES QUE DEN RESPUESTA A LAS DEMANDAS DE DESARROLLO DEL MEDIO, CON EL CONCURSO DEL TALENTO HUMANO CUALIFICADO Y TRIBUTAR AL CONOCIMIENTO CIENTIFICO, AL ARTE Y LA CULTURA CON UNA PROYECCION SOCIAL ARTICULADA AL ENTORNO PARA CONTRIBUIR AL MEJORAMIENTO DE LA CALIDAD DE VIDA DE LA POBLACION.;VICENTE DE PAÇL;PERIæÊN PETRO;RECTOR;RESOLUCION C.S.;1;29/04/2016;19/05/2016;19/05/2019;VICENTE DE PAÇL;PERIæÊN PETRO;REPRESENTANTE LEGAL;RESOLUCION C.S.;6;29/04/2016;19/05/2016;19/05/2019;;SUCRE;SINCELEJO
1202;UNIVERSIDAD DEL ATLANTICO;ACTIVA;890.102.257-3;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ATLANTICO;BARRANQUILLA;Km. 7 Antigua V≠a Puerto Colombia;3197010;Asamblea Departamental del Atlantico;ORDENANZA;42;15/06/1946;87;www.uniatlantico.edu.co;NO;;;;"LA UNIVERSIDAD DEL ATLANTICO ES UN ESTABLECIMIENTO OFICIAL DEL ORDEN DEPARTAMENTAL Y EN EL EJERCICIO PLENO DE SU AUTONOMIA OFRECE PROGRAMAS A NIVEL DE DE PREGRADO Y POSTGRADO EN LAS AREAS DE CONOCIMIENTOS DE LAS CIENCIAS DE LA EDUCACION , CIENCIAS JURIDICAS, CIENCIAS DE LA SALUD, CIENCIAS ECONOMICAS, INGENIERIA, ARQUITECTURA Y LAS BELLAS ARTES, DIRIGIDOS A LA FORMACION DE RECURSOS HUMANOS NECESARIOS PARA EL DESARROLLO SOCIOECONOMICO DE LA COSTA NORTE DEL PAIS, A TRAVES DE LA INVESTIGACION Y EL ANALISIS DE SUS PROBLEMAS.
LA INVESTIGACION CIENTIFICA SERA EL FUNDAMENTO ESCENCIAL DE LA ENSE?ANZA Y EL APRENDIZAJE DE LA PROYECCION A LA COMUNIDAD, DE LA PRESTACION DE SERVICIOS Y LA PROMOCION CULTURAL Y ARTISTICA.
LA UNIVERSIDAD DEL ATLANTICO MANTENDRA UNA AMPLIA INTERRELACION CON SU ENTORNO ECONOMICO Y SOCIAL, Y POR LO TANTO ORIENTARA SU OFERTA HACIA AQUELLAS PROFESIONES QUE CONTRIBUYAN AL DESARROLLO DE LA REGION Y EL PAIS.
COMO VERTICE DEL SISTEMA EDUCATIVO FORMAL, ORIENTARA SU ACCION HACIA SU PERMANENTE CONSOLIDACION COMO CENTRO DE CULTURA Y DE CIENCIA,
Y HACIA LA FORMACION INTEGRAL DE SUS EGRESADOS PARA FACILITARLES EL ACCESO A TODA LA PRODUCCION CULTURAL Y EL EJERCICIO PROFESIONAL.
A TRAVES DE SUS PROGRAMAS DE EXTENSION, LA UNIVERSIDAD BUSCARA UNA MAYOR INTEGRACION CON LA COMUNIDAD Y LA PARTICIPACION EN EL DESARROLLO DE LA REGION Y EL PAIS. POR ESTA RAZON LA EXTENSION ESTARA ESTRECHAMENTE RELACIONADA CON LOS PROGRAMAS DE FORMACION Y DE INVESTIGACION.";RAFAELA;VOS OBESO;RECTOR(E);RESOLUCION C.S.;42;14/08/2015;18/08/2015;;RAFAELA;VOS OBESO;REPRESENTANTE LEGAL (E);RESOLUCION C.S.;5;14/08/2015;18/08/2015;;"CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,LURUACO;CERES,ATLANTICO,LURUACO;CERES,ATLANTICO,LURUACO;CERES,ATLANTICO,LURUACO;CERES,ATLANTICO,SABANAGRANDE;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;";ATLANTICO;BARRANQUILLA
1202;UNIVERSIDAD DEL ATLANTICO;ACTIVA;890.102.257-3;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ATLANTICO;BARRANQUILLA;Km. 7 Antigua V≠a Puerto Colombia;3197010;Asamblea Departamental del Atlantico;ORDENANZA;42;15/06/1946;87;www.uniatlantico.edu.co;NO;;;;"LA UNIVERSIDAD DEL ATLANTICO ES UN ESTABLECIMIENTO OFICIAL DEL ORDEN DEPARTAMENTAL Y EN EL EJERCICIO PLENO DE SU AUTONOMIA OFRECE PROGRAMAS A NIVEL DE DE PREGRADO Y POSTGRADO EN LAS AREAS DE CONOCIMIENTOS DE LAS CIENCIAS DE LA EDUCACION , CIENCIAS JURIDICAS, CIENCIAS DE LA SALUD, CIENCIAS ECONOMICAS, INGENIERIA, ARQUITECTURA Y LAS BELLAS ARTES, DIRIGIDOS A LA FORMACION DE RECURSOS HUMANOS NECESARIOS PARA EL DESARROLLO SOCIOECONOMICO DE LA COSTA NORTE DEL PAIS, A TRAVES DE LA INVESTIGACION Y EL ANALISIS DE SUS PROBLEMAS.
LA INVESTIGACION CIENTIFICA SERA EL FUNDAMENTO ESCENCIAL DE LA ENSE?ANZA Y EL APRENDIZAJE DE LA PROYECCION A LA COMUNIDAD, DE LA PRESTACION DE SERVICIOS Y LA PROMOCION CULTURAL Y ARTISTICA.
LA UNIVERSIDAD DEL ATLANTICO MANTENDRA UNA AMPLIA INTERRELACION CON SU ENTORNO ECONOMICO Y SOCIAL, Y POR LO TANTO ORIENTARA SU OFERTA HACIA AQUELLAS PROFESIONES QUE CONTRIBUYAN AL DESARROLLO DE LA REGION Y EL PAIS.
COMO VERTICE DEL SISTEMA EDUCATIVO FORMAL, ORIENTARA SU ACCION HACIA SU PERMANENTE CONSOLIDACION COMO CENTRO DE CULTURA Y DE CIENCIA,
Y HACIA LA FORMACION INTEGRAL DE SUS EGRESADOS PARA FACILITARLES EL ACCESO A TODA LA PRODUCCION CULTURAL Y EL EJERCICIO PROFESIONAL.
A TRAVES DE SUS PROGRAMAS DE EXTENSION, LA UNIVERSIDAD BUSCARA UNA MAYOR INTEGRACION CON LA COMUNIDAD Y LA PARTICIPACION EN EL DESARROLLO DE LA REGION Y EL PAIS. POR ESTA RAZON LA EXTENSION ESTARA ESTRECHAMENTE RELACIONADA CON LOS PROGRAMAS DE FORMACION Y DE INVESTIGACION.";CARLOS JAVIER;PRASCA MUæOZ;RECTOR;RESOLUCION C.S.;42;22/06/2017;22/06/2017;;CARLOS JAVIER;PRASCA MUæOZ;REPRESENTANTE LEGAL;RESOLUCION C.S.;5;22/06/2017;22/06/2017;;"CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ANTIOQUIA,SABANALARGA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,GALAPA;CERES,ATLANTICO,LURUACO;CERES,ATLANTICO,LURUACO;CERES,ATLANTICO,LURUACO;CERES,ATLANTICO,LURUACO;CERES,ATLANTICO,SABANAGRANDE;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;CERES,ATLANTICO,SUAN;";ATLANTICO;BARRANQUILLA
